	Negativos	Neutros	Positivos	%Negativos	%Positivos	%Neutros
count	26.0	26.0	26.0	26.0	26.0	26.0
mean	3244.8846153846152	1114.8076923076924	807.5	0.6264314383084751	0.16329909227489192	0.21026946941663294
std	1749.597721235898	623.0703343431313	420.47756182702545	0.03660953909013551	0.038419037330356974	0.024686891567884135
min	22.0	6.0	6.0	0.5238095238095238	0.12584033613445378	0.14285714285714285
25%	2584.75	898.0	613.25	0.6131803297532027	0.14873075550920717	0.19954981992797116
50%	3445.0	1062.5	859.0	0.6297106575542681	0.15589054880860517	0.20863495183206665
75%	4322.0	1641.0	1122.25	0.6473198424071589	0.16196210505911995	0.22276902498380588
max	5802.0	2074.0	1422.0	0.6728991596638656	0.3333333333333333	0.27782987273945076
